LOC#,Site,Name,PilotIdentifierList,OperatorExtension,BusinessHoursWelcomeGreetingFilename,BusinessHoursMainMenuCustomPromptFilename,BusinessHoursKeyMapping,BusinessHoursKeyMappingEnabled,AfterHoursWelcomeGreetingFilename,AfterHoursMainMenuCustomPromptFilename,AfterHoursKeyMapping,AfterHoursKeyMappingEnabled
009, Audubon El,009-UMAA-03-Main_English_Night,0,800096010,silence.wav,009-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,009-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,800093021,,,,,,,; 3,Registration,800093020,,,,,,,; 4,Counselor,800093059,,,,,,,; 5,Secretary,800093023,,,,,,,; -,Front Office,800096010,,,,,,,",TRUE,silence.wav,0,0,FALSE
362, ALBA (Marston),362-UMAA-01-Main_English,803623991,803623015,silence2.wav,362 Twain High English Main 2025.wav,"2,Spanish,803623015,,,,,,,; 3,Twain Crawford/Principal,803622315,,,,,,,; 4,Twain Hoover or Morse,803622509,,,,,,,; 5,Main Twain or Twain Madison,803623015,,,,,,,; 6,Twain Mesa/Canyon Hills/Scripps,803624001,,,,,,,; 7,Registrar/Transcripts/Student Records,803625011,,,,,,,; 8,Health Office,803623050,,,,,,,",TRUE,silence2.wav,0,0,FALSE
367, Farb Mdl,367-UMAA-03-Nurse-English,0,803673501,367-Farb-Connect Call.wav,367-Farb-Nurses Menu.wav,"1,Nurse 1,803673050,,,,,,,; 2,Nurse 2,803673051,,,,,,,",TRUE,367-Farb-Connect Call.wav,367-Farb-Nurses Menu.wav,0,FALSE
135, Hamilton El,135-UMAA-04-Main_Spanish_Night,0,0,silence.wav,135-UMAA-02-Spanish_Main_16bit_mono_announcements.wav,"2,Attendance,801353022,,,,,,,; 3,Nurse,801353051,,,,,,,; 4,State PreSchool,801353035,,,,,,,; 5,Primetime,801353057,,,,,,,; 6,Announcements,801353010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
329, Wilson Mdl,329-UMAA-03-Main_English_Night,0,803293023,silence.wav,329-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,329-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,803293023,,,,,,,; 3,Student Records,803293022,,,,,,,; 4,Nurse,803293051,,,,,,,; 5,Parent Coordinator,803293023,,,,,,,",TRUE,silence.wav,0,0,FALSE
023, Barnard El,023-UMAA-02-Main_Spanish,0,800236010,silence.wav,023-UMAA-02-Spanish_Main_16bit_mono.wav,"2,Attendance,800233011,,,,,,,; 3,Nurse,800233050,,,,,,,; -,Front Office (Operator),800236010,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,023-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
060, Chavez El,060-UMAA-04-Main_Spanish_Night,0,800603020,silence.wav,060-UMAA-02-_Spanish_16bit_mono_noCDC.wav,"2,Attendance,800603021,,,,,,,; 3,Nurse,800603050,,,,,,,; 4,Counselor,800603055,,,,,,,; 5,State PreSchool,800602201,,,,,,,; 6,School Assistant,800603022,,,,,,,; 7,Prime Time,800603075,,,,,,,; 8,CDC,800602201,,,,,,,; 9,Kitchen,800603060,,,,,,,",TRUE,silence.wav,0,0,FALSE
011, Baker El,011-UMAA-03-Main_English_Night,0,800116010,silence.wav,011-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,011-UMAA-04-Main_Spanish_night,,,,,,; 2,Attendance,800113021,,,,,,,; 3,Pre School,800112503,,,,,,,; 4,Enrollment,800113022,,,,,,,; 5,Counselor,800113027,,,,,,,; 6,Secretary,800113023,,,,,,,; 7,Front Office,800116010,,,,,,,",TRUE,silence.wav,0,0,FALSE
185, Perkins El,185-UMAA-04-Main_Spanish_Night,0,801856010,silence.wav,185-UMAA-02-Spanish_Main_16bit_mono.wav,"1,Spanish,,185-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,801853020,,,,,,,; -,Operator,801856010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
093, Encanto El,093-UMAA-02-Main_Spanish,0,800933021,silence.wav,093-UMMA-MAIN-DAY-SPANISH-08142018.wav,"2,Attendance,800933023,,,,,,,; 3,StatePreSchool,800932167,,,,,,,; 4,Health Office,800933050,,,,,,,; 5,School Clerk,800933021,,,,,,,; 6,Secretary,800933022,,,,,,,",TRUE,silence.wav,0,0,FALSE
315, Memorial Mdl,315-UMAA-01-Main_English,803153000,803153023,silence.wav,315-UMAA-01-English_Main_16bit_mono_2.wav,"1,Spanish,,315-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,803153021,,,,,,,; 3,Enrollment,803153020,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,315-UMAA-03-Main_English_Night,,,,,,",TRUE
289, Webster El,289-UMAA-02-Main_Spanish,0,802893020,silence.wav,289-UMAA-02-Spanish_Main_16bit_mono.wav,"2,Attendance,802893020,,,,,,,; 3,Preschool,802892025,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,289-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
322, Clark Mdl,322-UMAA-01-Main_English_4digit,3000,3028,silence.wav,322-UMAA-Main-English101117.wav,"1,Spanish,,322-UMAA-02-Main_Spaniish_4digit,,,,,,; 2,Attendance,3028,,,,,,,; 3,Counseling,2200,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Library,3070,,,,,,,; 6,Parent Center,2205,,,,,,,",TRUE,silence.wav,0,0,FALSE
185, Perkins El,185-UMAA-03-Main_English_Night,0,801856010,silence.wav,185-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,185-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,801853020,,,,,,,; -,Operator,801856010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
074,#N/A,074-UMAA-02-Main_Spanish,0,800746010,silence.wav,074-UMAA-01-Spanish_Main_16bit_mono.wav,"3,Attendance,800743024,,,,,,,; 4,Parent Liaison,800743029,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,074-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
329, Wilson Mdl,329-UMAA-01-Main_English_4digit,0329,6001,silence.wav,329-UMAA-01-Main-English-Spanish-2024-25.wav,"1,Attendance,3020,,,,,,,; 2,Family Services,3021,,,,,,,; 4,Dean of Studens,3027,,,,,,,; 5,Counselor,,329-UMAA-05-Counselor-English,,,,,,; 6,Parent portal,3023,,,,,,,; 7,Records/Finance,7002,,,,,,,; 8,Admin Assistant,3025,,,,,,,; 9,Health Office,7001,,,,,,,",TRUE,silence.wav,silence.wav,"-,Closed Auto Attendant,,329-UMAA-01-Main_English_Night_4digit,,,,,,",FALSE
185, Perkins El,185-UMAA-01-Main_English,801853000,801856010,silence.wav,185-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,185-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,801853020,,,,,,,; -,Operator,801856010,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,185-UMAA-03-Main_English_Night,,,,,,",TRUE
195, Marshall El,195-UMAA-03-Main_English_Night,0,801953021,silence.wav,195-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,195-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,801953021,,,,,,,; 3,Nurse,801953050,,,,,,,; 4,Pre School,801952401,,,,,,,; 5,Cafeteria,801953060,,,,,,,; 6,Front Office,801953021,,,,,,,; -,General VM,801956010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
289, Webster El,289-UMAA-03-Main_English_Night,0,802893020,silence.wav,289-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,289-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,802893020,,,,,,,; 3,Preschool,802892025,,,,,,,",TRUE,silence.wav,0,0,FALSE
107, Florence El,107-UMAA-03-Main_English_Night,0,801073020,silence.wav,107-UMAA-01-English_Main_16bit_mono.wav,"1,Spanish,,107-UMAA-04-Main_Spanish_Night,,,,,,; 2,Primetime,801073060,,,,,,,; 3,Building Services,801073065,,,,,,,; -,Gen VM,801076010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
322, Clark Mdl,322-UMAA-05-Directory_English,803226000,803223000,silence.wav,silence.wav,0,FALSE,silence.wav,0,0,FALSE
322, Clark Mdl,322-UMAA-06-Directory_Spanish,803226050,803223000,silence.wav,silence.wav,0,FALSE,silence.wav,0,0,FALSE
003, Adams El,003-UMAA-02-Main_Spanish,0,6001,silence2.wav,003-UMAA-01-Main-Spanish-2022.wav,"1,Spanish,3011,,,,,,,; 2,Attendance and Enrollment,3020,,,,,,,; 3,Secretary,3011,,,,,,,; 4,Nurse,3050,,,,,,,; 9,School Information,,,003-UMAA-09-School-Information-Spanish-2022.wav,,,,,; -,Operator,6001,,,,,,,",TRUE,silence2.wav,0,0,FALSE
003, Adams El,003-UMAA-01-Main_English,3000,6001,silence.wav,003-UMAA-01-Main-English-2022.wav,"1,Spanish,,003-UMAA-02-Main_Spanish,,,,,,; 2,Attendance and Enrollment,3020,,,,,,,; 3,Secretary,3011,,,,,,,; 4,Health Office,3050,,,,,,,; 9,School Information,,,003-UMAA-09-School-Information-English-2022.wav,,,,,; -,Operator,6001,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
003, Adams El,003-UMAA-03-Main_English_Night,0,3020,silence.wav,003-UMAA-01-AdamsES-English_11-01-13.wav,"1,Spanish,,003-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3020,,,,,,,; 3,The Health Office,3050,,,,,,,; 4,The Preschool,2037,,,,,,,; 5,The Cafeteria,3060,,,,,,,; 6,Primetime,3039,,,,,,,; 7,Special Education Resources,2011,,,,,,,; 8,Announcements,3009,,,,,,,",TRUE,0,0,0,FALSE
003, Adams El,003-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,003-UMAA-02-AdamsES-Spanish_11-01-13.wav,"2,Attendance,3020,,,,,,,; 3,The Health Office,3050,,,,,,,; 4,The Preschool,2037,,,,,,,; 5,The Cafeteria,3060,,,,,,,; 6,Primetime,3039,,,,,,,; 7,Special Education Resources,2011,,,,,,,; 8,Announcements,3009,,,,,,,",TRUE,0,0,0,FALSE
124, Garfield El,124-UMAA-04-Main_Spanish_Night,0,801246001,silence.wav,124-UMAA-01-Main_Spanish_11-20-15.wav,"2,Primetime,3075,,,,,,,; 3,CDC,4000,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Kitchen,3060,,,,,,,; 6,Preschool,2020,,,,,,,; 7,Custodian,3065,,,,,,,; 8,Announcements,3009,,,,,,,",TRUE,0,0,0,FALSE
124, Garfield El,124-UMAA-03-Main_English_Night,0,801246001,silence.wav,124-UMAA-01-Main_English_02-07-19.wav,"1,Spanish,,124-UMAA-04-Main_Spanish_Night,,,,,,; 2,Primetime,3075,,,,,,,; 3,CDC,4000,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Kitchen,3060,,,,,,,; 6,Preschool,2020,,,,,,,; 7,Custodian,3065,,,,,,,; 8,Announcements,3009,,,,,,,",TRUE,0,0,0,FALSE
124, Garfield El,124-UMAA-01-Main_English,3000,6001,silence.wav,124-UMAA-01-Main_English_02-07-19.wav,"1,Spanish,,124-UMAA-02-Main_Spanish,,,,,,; 2,Primetime,3075,,,,,,,; 3,Voicemail,3009,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,124-UMAA-03-Main_English_Night,,,,,,",TRUE
124, Garfield El,124-UMAA-02-Main_Spanish,0,6001,silence.wav,124-UMAA-01-Main_Spanish_11-20-15.wav,"2,Primetime,3075,,,,,,,",TRUE,0,0,0,FALSE
375,#N/A,375-UMAA-01-Main_English,803753991,803753500,silence.wav,375-UMAA-01-Main-English-2023.wav,"1,Attendance,803753501,,,,,,,; 2,Executive Director,803753904,,,,,,,; 3,Administration,803753904,,,,,,,; 4,Registar,803753905,,,,,,,; 5,Spec Ed,803753713,,,,,,,; 6,Sp. Coordinator,803752725,,,,,,,; 7,Nurse,803752651,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
162, Kimbrough El,162-UMAA-02-Main_Spanish,0,3020,silence.wav,162-UMAA-02-KimbroughES-Spanish.wav,"2,Attendance,3021,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,162-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
162, Kimbrough El,162-UMAA-03-Main_English_Night,0,3022,silence.wav,162-UMAA-01-English_Spanish_Main_Night_16bit_mono.wav,"1,Attendance,3021,,,,,,,; 2,Counselor,3055,,,,,,,; 3,Nurse,3051,,,,,,,; 4,Main Office,3022,,,,,,,; 5,Announcements,6010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
162, Kimbrough El,162-UMAA-01-Main_English,3000,3020,silence.wav,162-UMAA-01-English_Spanish_Main_16bit_mono.wav,"1,Attendance,3021,,,,,,,; 2,Counselor,3055,,,,,,,; 3,Nurse,3050,,,,,,,; 4,Main Office,3022,,,,,,,; 5,Announcements,6010,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,162-UMAA-03-Main_English_Night,,,,,,",TRUE
162, Kimbrough El,162-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,162-UMAA-02-KimbroughES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
334, Crawford HS,334-UMAA-01-Main_English,3000,6001,silence.wav,334-UMAA-01-Main-English-2023.wav,"1,Spanish,,334-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3990,,,,,,,; 3,Counseling,,344-UMAA-03-Counselors-English,,,,,,; 4,Regristrar,3033,,,,,,,; 5,Nurse,3051,,,,,,,; 6,Finance,3029,,,,,,,; 7,Custodial office,3065,,,,,,,; 8,administration staff,3023,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,334-UMAA-03-Main_English_Night,,,,,,",TRUE
334, Crawford HS,334-UMAA-02-Main_Spanish,0,6001,silence.wav,334-UMAA-01-Maint-Spanish-2023.wav,"2,Attendance,3990,,,,,,,; 3,Counseling,,344-UMAA-03-Counselors-Spanish,,,,,,; 4,Regristrar,3033,,,,,,,; 5,Nurse,3051,,,,,,,; 6,Finance,3029,,,,,,,; 7,Custodial office,3065,,,,,,,; 8,administration staff,3023,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,334-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
334, Crawford HS,334-UMAA-04-Main_Spanish_Night,0,6001,silence.wav,334-UMAA-01-Main-Night-Spanish-2023.wav,"2,Attendance,3990,,,,,,,; 3,Counseling,,344-UMAA-03-Counselors-Spanish,,,,,,; 4,Regristrar,3033,,,,,,,; 5,Nurse,3051,,,,,,,; 6,Finance,3029,,,,,,,; 7,Custodial office,3065,,,,,,,; 8,administration staff,3023,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
334, Crawford HS,334-UMAA-03-Main_English_Night,0,6001,silence.wav,334-UMAA-01-Main-Night-English-2023.wav,"1,Spanish,,334-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3990,,,,,,,; 3,Counseling,,344-UMAA-03-Counselors-English,,,,,,; 4,Regristrar,3033,,,,,,,; 5,Nurse,3051,,,,,,,; 6,Finance,3029,,,,,,,; 7,Custodial office,3065,,,,,,,; 8,administration staff,3023,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
063, Chollas El,063-UMAA-02-Main_Spanish,0,3021,silence.wav,063-UMAA-4-Spanish_16bit_mono.wav,"2,Attendance,3022,,,,,,,; 3,Nurse,3050,,,,,,,; 4,All other calls,3021,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,063-UMAA-04-Main_Spanish_Night,,,,,,",TRUE
063, Chollas El,063-UMAA-01-Main_English,3000,3021,silence.wav,063-UMAA-4-English_16bit_mono.wav,"1,Spanish,3020,,,,,,,; 2,Attendance,3022,,,,,,,; 3,Nurse,3050,,,,,,,; 4,All other calls,3021,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,063-UMAA-03-Main_English_Night,,,,,,",TRUE
063, Chollas El,063-UMAA-03-Main_English_Night,0,3020,silence.wav,063-UMAA-4-English_16bit_mono.wav,"1,Spanish,,063-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3022,,,,,,,; 3,Nurse,3050,,,,,,,; 4,All other calls,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
063, Chollas El,063-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,063-UMAA-4-Spanish_16bit_mono.wav,"2,Attendance,3022,,,,,,,; 3,Nurse,3050,,,,,,,; 4,All other calls,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
161, Juarez El,161-UMAA-01-Main_English,3000,3020,silence.wav,161-UMAA-01-JuarezES-English.wav,"1,Spanish,,161-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3021,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,161-UMAA-03-Main_English_Night,,,,,,",TRUE
161, Juarez El,161-UMAA-02-Main_Spanish,0,3020,silence.wav,161-UMAA-02-JuarezES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
161, Juarez El,161-UMAA-03-Main_English_Night,0,3020,silence.wav,161_main_englisg-day-nigth.wav,"1,Spanish,,161-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
161, Juarez El,161-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,161_main_spanish-day-nigth.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
171, Lee El,171-UMAA-01-Main_English,3000,6001,silence.wav,171-UMAA-01-Main-English.wav,"1,Spanish,,171-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3020,,,,,,,; 3,Counselor,3055,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3001,,,,,,,; 6,Custodian,3065,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,171-UMAA-03-Main_English_Night,,,,,,",TRUE
171, Lee El,171-UMAA-02-Main_Spanish,0,3021,silence.wav,171-UMAA-01-Main_Spanish.wav,"2,Attendance,3020,,,,,,,; 3,Counselor,3055,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3001,,,,,,,; 6,costodian,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
171, Lee El,171-UMAA-03-Main_English_Night,0,3021,silence.wav,171_night_english.wav,"1,Spanish,,171-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3020,,,,,,,; 3,Counselor,3055,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3001,,,,,,,; 6,Costodian,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
171, Lee El,171-UMAA-04-Main_Spanish_Night,0,3021,silence.wav,171_night_spanish.wav,"2,Main Office,3020,,,,,,,; 3,Counselor,3055,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3001,,,,,,,; 6,Costodian,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
235, Penn El,235-UMAA-01-Main_English,3000,3021,silence.wav,Penn Elementary Main Greeting English 2023.wav,"1,Spanish,,235-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3021,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Nurse,3020,,,,,,,; 5,Administration,3020,,,,,,,; 6,Announcement,6010,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,235-UMAA-03-Main_English_Night,,,,,,",TRUE
235, Penn El,235-UMAA-02-Main_Spanish,0,3021,silence.wav,Penn Elementary Main Greeting Spanish 2023.wav,"2,Attendance,3021,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Nurse,3020,,,,,,,; 5,Administration,3020,,,,,,,; 6,Announcement,6010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
235, Penn El,235-UMAA-03-Main_English_Night,0,3021,silence.wav,235_nigth_english.wav,"1,Spanish,,235-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3020,,,,,,,; 6,Announcement,6010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
235, Penn El,235-UMAA-04-Main_Spanish_Night,0,3021,silence.wav,235_nigth_spanish.wav,"2,Attendance,3021,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Nurse,3050,,,,,,,; 5,Administration,3020,,,,,,,; 6,Announcement,6010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
085, Dewey El,085-UMAA-01-Main_English,3000,3020,silence.wav,085-UMAA-01-Main-English-2021.wav,"1,Spanish,,085-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3020,,,,,,,; 3,Health Office,3050,,,,,,,; 4,Cafeteria,3060,,,,,,,; 5,Principal's Secretary,3021,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,085-UMAA-03-Main_English_Night,,,,,,",TRUE
085, Dewey El,085-UMAA-02-Main_Spanish,0,3020,silence.wav,085-UMAA-01-Main-Spanish-2021.wav,"2,Attendance,3020,,,,,,,; 3,Health Office,3050,,,,,,,; 4,Cafeteria,3060,,,,,,,; 5,Secretary,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
085, Dewey El,085-UMAA-03-Main_English_Night,0,3020,silence.wav,085-UMAA-01-DeweyES-English.wav,"1,Spanish,,085-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
085, Dewey El,085-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,085-UMAA-02-DeweyES-Spanish.wav,"2,Attendance,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-01-Main_English,3000,3020,silence.wav,295-UMAA-01-Main-English-2021.wav,"1,Attendance,3021,,,,,,,; 2,Secretary,3020,,,,,,,; 3,Help Office,3051,,,,,,,; 4,Custodial,3065,,,,,,,; -,Operator,3020,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,295-UMAA-03-Main_English_Night,,,,,,",TRUE
295, Whitman El,295-UMAA-02-Main_Spanish,0,3020,silence.wav,295-UMAA-02-WhitmanES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-03-Main_English_Night,0,3020,silence.wav,295-UMAA-01-Main_English.wav,"1,Spanish,,295-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,295-UMAA-02-WhitmanES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-UMAA-01-Main_English,3000,3020,silence.wav,350-UMAA-01-Main-English-2021.wav,"1,Spanish,,350-UMAA-02-Main_Spanish,,,,,,; 2,Attendance,3032,,,,,,,; 3,Enrollment,3035,,,,,,,; 4,Registrar,3022,,,,,,,; 5,Health,3050,,,,,,,; 6,Cafeteria,3061,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-UMAA-02-Main_Spanish,0,3020,silence.wav,350-UMAA-01-Main-Spanish-2021.wav,"2,Attendance,3032,,,,,,,; 3,Enrollment,3035,,,,,,,; 4,Registrar,3022,,,,,,,; 5,Health,3050,,,,,,,; 6,Cafeteria,3061,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
346, Madison HS,346-UMAA-01-Main_English,3000,6001,silence.wav,346-UMAA-01-Main-English-2023.wav,"1,Spanish,,346-UMAA-04-Main_Spanish,,,,,,; 2,Attendance,7000,,,,,,,; 4,Tansportation & Counseling,3038,,,,,,,; 5,Regristrar,3022,,,,,,,; 6,Health Office,3050,,,,,,,; 7,Financial,3049,,,,,,,; 8,Administration,3010,,,,,,,; -,Front Office,6001,,,,,,,",TRUE,silence.wav,silence.wav,"-,Closed Auto Attendant,,346-UMAA-03-Main_English_Night,,,,,,",FALSE
346, Madison HS,346-UMAA-03-Main_English_Night,0,3020,silence.wav,346-UMAA-01-JamesMadisonHS-English.wav,"1,Spanish,,346-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
346, Madison HS,346-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,346-UMAA-02-JamesMadisonHS-Spanish.wav,"2,Attendance,3028,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
167, Lafayette El,167-UMAA-02-Main_Spanish,0,3020,silence.wav,167_Spanish_Day_001.wav,"2,Attendance,3020,,,,,,,; 3,Admin,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
167, Lafayette El,167-UMAA-03-Main_English_Night,0,3020,silence.wav,167-UMAA-01-LafayetteES-English.wav,"1,Spanish,,167-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
167, Lafayette El,167-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,167-UMAA-02-LafayetteES-Spanish.wav,"2,Attendance,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
285, Walker El,285-UMAA-01-Main_English,3000,3021,silence.wav,285-UMAA-01-Main-English-2021.wav,"1,Enrollment & Records,3022,,,,,,,; 2,Attendance,3021,,,,,,,; 3,Administration,3020,,,,,,,; 4,Health Office,3050,,,,,,,; 5,Custodial,3065,,,,,,,; 6,Cafeteria,3060,,,,,,,; 7,Primetime,2003,,,,,,,; 8,Library,3070,,,,,,,; 9,School Information,,,285-UMAA-09-School-Information-English-2021.wav,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,285_WalkerEl_Main_Greeting_042020.wav,"-,Closed Auto Attendant,,285-UMAA-01-Main_English,,,,,,",FALSE
285, Walker El,285-UMAA-02-Main_Spanish,0,3022,silence.wav,285-Spanish_Day_01.wav,"2,Attendance,3021,,,,,,,; 3,record,3022,,,,,,,; 4,consuelor,3059,,,,,,,; 5,nurse,3050,,,,,,,; 6,admin,3020,,,,,,,; 7,Supply,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
285, Walker El,285-UMAA-03-Main_English_Night,0,3022,silence.wav,285-English_night_02.wav,"1,Spanish,,285-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,; 3,record,3022,,,,,,,; 4,consuelor,3059,,,,,,,; 5,nurse,3050,,,,,,,; 6,admin,3020,,,,,,,; 7,supply,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
285, Walker El,285-UMAA-04-Main_Spanish_Night,0,3022,silence.wav,285-Spanish_night_02.wav,"2,Attendance,3020,,,,,,,; 3,record,3022,,,,,,,; 4,counselor,3059,,,,,,,; 5,nurse,3050,,,,,,,; 6,admin,3020,,,,,,,; 7,supply,3065,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
063, Chollas El,063-UMAA-04-Main_English-SES,3036,0,silence.wav,063-UMAA-04-Main_English-SES.SA3.wav,"1,2850,2850,,,,,,,; 2,Spanish,,063-UMAA-05-Main_Spanish-SES,,,,,,; 3,2852,2852,,,,,,,; 4,2850-2,2850,,,,,,,; 5,Announcement,6010,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
