LOC#,Site,Name,PilotIdentifierList,OperatorExtension,BusinessHoursWelcomeGreetingFilename,BusinessHoursMainMenuCustomPromptFilename,BusinessHoursKeyMapping,BusinessHoursKeyMappingEnabled,AfterHoursWelcomeGreetingFilename,AfterHoursMainMenuCustomPromptFilename,AfterHoursKeyMapping,AfterHoursKeyMappingEnabled
350, Mission Bay HS,350-UMAA-02-Main_Spanish,0,3020,silence.wav,350-UMAA-01-Main-Spanish-2021.wav,"2,Attendance,3032,,,,,,,; 3,Enrollment,3035,,,,,,,; 4,Registrar,3022,,,,,,,; 5,Health,3050,,,,,,,; 6,Cafeteria,3061,,,,,,,; -,Operator,3020,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-Spanish-part1,0,0,silence.wav,Main Greeting Spanish.wav,"2,Cafeteria,3062,,,,,,,; 3,Attendance,3032,,,,,,,; 4,Counseling,,350-MissionBayHS-Spanish-part2,,,,,,; 5,IB Coordinator,2213,,,,,,,; 6,School Records,3022,,,,,,,; 7,Nurse,3050,,,,,,,; 8,Finance Office,3047,,,,,,,; 9,Athletic Director,2273,,,,,,,",FALSE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-English-part2,0,0,silence.wav,Counselor Greeting English.wav,"1,Gloria Fernandez,3035,,,,,,,; 2,Erik Gonzalez,3038,,,,,,,; 3,Caroline Karoczkai,3037,,,,,,,; 4,Jen Cannon,3039,,,,,,,; 5,Joana Pieper,2092,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-Spanish-part2,0,0,silence.wav,Counselor Greeting Spanish.wav,"1,Gloria Fernandez,3035,,,,,,,; 2,Erik Gonzalez,3038,,,,,,,; 3,Caroline Karoczkai,3037,,,,,,,; 4,Jen Cannon,3039,,,,,,,; 5,Joana Pieper,2092,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
350, Mission Bay HS,350-MissionBayHS-English-part1,0,3020,silence.wav,Main Greeting English.wav,"1,Spanish,,350-MissionBayHS-Spanish-part1,,,,,,; 2,Cafeteria,3062,,,,,,,; 3,Attendance,3032,,,,,,,; 4,Counseling,,350-MissionBayHS-English-part2,,,,,,; 5,IB Coordinator,2213,,,,,,,; 6,School Records,3022,,,,,,,; 7,Nurse,3050,,,,,,,; 8,Finance Office,3047,,,,,,,; 9,Athletic Director,2273,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
316, Montgomery Jr,316-UMAA-06-PE_Spanish,0,803163501,316-Montgomery-Hold-Spanish.wav,316-Montgomery-PE-Spanish.wav,"4,Transfer to 2401,803162401,,,,,,,; 5,Transfer to 2405,803162405,,,,,,,",TRUE,316-Montgomery-Hold-Spanish.wav,316-Montgomery-PE-Spanish.wav,0,FALSE
316, Montgomery Jr,316-UMAA-02-Main_Spanish,0,803163501,316-Montgomery-Hold-Spanish.wav,316-Montgomery-Main Menu-Spanish.wav,"2,Transfer to 3013,803163013,,,,,,,; 3,Transfer to 3070,803163070,,,,,,,; 4,Admin Menu,,316-UMAA-05-Admin_Spanish,,,,,,; 5,PE Menu,,316-UMAA-06-PE_Spanish,,,,,,; 6,Transfer to 2205,803162205,,,,,,,; 7,Transfer to 3014,803163014,,,,,,,; 8,Transfer to 3051,803163051,,,,,,,; 9,Transfer to 3040,803163040,,,,,,,",TRUE,316-Montgomery-Hold-Spanish.wav,316-Montgomery-Main Menu-Spanish.wav,0,FALSE
316, Montgomery Jr,316-UMAA-05-Admin_Spanish,0,803163501,316-Montgomery-Hold-Spanish.wav,316-Montgomery-Main Menu-Spanish.wav,"1,Transfer to 3002,803163002,,,,,,,; 2,Transfer to 3011,803163011,,,,,,,; 3,Transfer to 3001,803163011,,,,,,,",TRUE,316-Montgomery-Hold-Spanish.wav,316-Montgomery-Main Menu-Spanish.wav,0,FALSE
316, Montgomery Jr,316-UMAA-03-Admin_English,0,803163501,316-Montgomery-Hold-English.wav,316-Montgomery-Admin-English.wav,"1,Transfer to 3002,803163002,,,,,,,; 2,Transfer to 3011,803163011,,,,,,,; 3,Transfer to 3001,803163011,,,,,,,",TRUE,316-Montgomery-Hold-English.wav,316-Montgomery-Admin-English.wav,0,FALSE
316, Montgomery Jr,316-UMAA-01-Main_English,803163991,803163501,316-Main-English052317.wav,316-Main-English052317.wav,"1,Spanish Main Menu,,316-UMAA-02-Main_Spanish,,,,,,; 2,Transfer to 3013,803163013,,,,,,,; 3,Transfer to 3070,803163070,,,,,,,; 4,Admin Menu,,316-UMAA-03-Admin_English,,,,,,; 5,PE Menu,,316-UMAA-04-PE_English,,,,,,; 6,Transfer to 2205,803162205,,,,,,,; 7,Transfer to 3014,803163014,,,,,,,; 8,Transfer to 3051,803163051,,,,,,,; 9,Transfer to 3040,803163040,,,,,,,",TRUE,silence.wav,316-Main-English052317.wav,0,FALSE
316, Montgomery Jr,316-UMAA-04-PE_English,0,803163501,316-Montgomery-Hold-English.wav,316-Montgomery-PE-English.wav,"4,Transfer to 2401,803162401,,,,,,,; 5,Transfer to 2405,803162405,,,,,,,",TRUE,316-Montgomery-Hold-English.wav,316-Montgomery-PE-English.wav,0,FALSE
369, Muir Alt,369-UMAA-01-Main_English,3000,3102,silence.wav,Muir-Main-12-1-23.wav,"1,Spanish,3070,,,,,,,; 2,Attendance,3070,,,,,,,; 3,Enrollment,3102,,,,,,,; 4,Records,3070,,,,,,,; 5,School Secretary,3126,,,,,,,; 6,Health Office,3050,,,,,,,; 7,Counselor,5104,,,,,,,; -,Operator,3022,,,,,,,",TRUE,silence.wav,0,0,FALSE
369, Muir Alt,369-UMAA-01-Main_Spanish,0,3070,silence.wav,Muir Elementary Spanish Main Greeting 2024.wav,"2,Attendance,3021,,,,,,,; 3,OfficeClerk,3022,,,,,,,; 4,SiteTech,3024,,,,,,,; 5,HealthOffice,3050,,,,,,,; 6,Counselors,3055,,,,,,,; 7,PrincipalSecretary,3020,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-01-Main_English,3000,3021,silence.wav,317-UMAA-01-Main-English-2020.wav,"1,Spanish,,317-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3022,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3037,,,,,,,; 6,site,3025,,,,,,,; 7,Admin,3020,,,,,,,; 8,Counselors,,317-UMAA-02-Counselors-English-2020,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-01-Main_Spanish,0,3021,silence.wav,317-UMAA-01-Main-Spanish-2020.wav,"2,Attendance,3022,,,,,,,; 3,records,3021,,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3037,,,,,,,; 6,Site,3025,,,,,,,; 7,admin,3020,,,,,,,; 8,Counselors,,317-UMAA-02-Counselors-Spanish-2020,,,,,,; 9,Cafeteria,3060,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-02-Counselors-English-2020,0,0,silence.wav,317-UMAA-02-Counselor-English-2020.wav,"1,Counselor 1,3028,,,,,,,; 2,Counselor 2,3027,,,,,,,",TRUE,silence.wav,0,0,FALSE
317, Muirlands Mdl,317-UMAA-02-Counselors-Spanish-2020,0,0,silence.wav,317-UMAA-02-Counselor-Spanish-2020.wav,"1,Counselor 1,3028,,,,,,,; 2,Counselor 2,3027,,,,,,,",TRUE,silence.wav,0,0,FALSE
227, Pacific Beach El,227-UMAA-01-Main_Spanish,0,3021,silence.wav,0,"-,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
320, Pacific Beach Mdl,320-Counselors-Spanish,0,6003,silence.wav,320-UMAA-03-Councelors- English-2024.wav,"1,StudentA-K,3364,,,,,,,; 2,StudentL0Z,3362,,,,,,,",TRUE,silence.wav,0,0,FALSE
320, Pacific Beach Mdl,320-Counselors-English,0,0,silence.wav,320-UMAA-03-Councelors- English-2024.wav,"1,StudentA-K,3364,,,,,,,; 2,StudentL-Z,3362,,,,,,,",TRUE,silence.wav,0,0,FALSE
320, Pacific Beach Mdl,320-UMAA-01-Main_English,3000,6003,silence.wav,Pb-MS-Main-English-9-20.wav,"1,Spanish,,320-UMAA-01-Main_Spanish,,,,,,; 2,Attendant,6003,,,,,,,; 3,Counselor,,320-Counselors-English,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3026,,,,,,,; 6,Student,3038,,,,,,,; 7,Adnin-Assit,3020,,,,,,,; -,Operator,6003,,,,,,,",TRUE,silence.wav,0,0,FALSE
320, Pacific Beach Mdl,320-UMAA-01-Main_Spanish,0,3024,silence.wav,Pb-MS-Main-Spanish-9-25.wav,"2,Attendant,3024,,,,,,,; 3,Counselors,,320-Counselors-Spanish,,,,,,; 4,Health,3050,,,,,,,; 5,Financial,3026,,,,,,,; 6,Student,3038,,,,,,,; 7,Administration,3020,,,,,,,; -,Operator,3024,,,,,,,",TRUE,silence.wav,0,0,FALSE
227, Pacific Beach El,227-UMAA-01-Main_English,3000,3021,silence.wav,PBE-Main-Greeting-3-11.wav,"2,Attendance,3020,,,,,,,; 3,EnrolmentAndSchoolRecords,3021,,,,,,,; 4,PrincipalSecretary,3020,,,,,,,; 5,Nurse,3050,,,,,,,; 6,CustodialOffice,3065,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
354, Point Loma HS,354-UMAA-01-Main_English,3000,7002,silence.wav,PtLoma-Main-English-9-5.wav,"1,Attendant,,354-UMAA-02-Attendance-English,,,,,,; 2,Counselor,3025,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,Finacnce,3026,,,,,,,; 5,Health,3050,,,,,,,; 6,Prin-VP,3021,,,,,,,; 7,Registration,3024,,,,,,,; 8,SiteTech,3066,,,,,,,; 9,Spanish,7003,,,,,,,; -,Operator,7002,,PtLoma-Main-English-9-5.wav,,,,,",TRUE,silence.wav,0,0,FALSE
354, Point Loma HS,354-UMAA-01-Main_Spanish,0,7002,silence.wav,PointLoma-SpanishMain.wav,"1,MainOffice,3020,,,,,,,; 2,Attendant,3023,,,,,,,; 3,Enrollment,3022,,,,,,,; 4,SiteTech,3066,,,,,,,; 5,Finance,3026,,,,,,,; 6,Health,3050,,,,,,,; 7,Counselors,3025,,,,,,,; 8,Principal,3021,,,,,,,; -,Operator,,,PointLoma-SpanishMain.wav,,,,,",TRUE,0,0,0,FALSE
354, Point Loma HS,354-UMAA-02-Attendance-English,0,0,silence2.wav,354-UMAA-02-Attendance-English-2021.wav,"1,Attendant,7000,,,,,,,",TRUE,silence2.wav,0,0,FALSE
255, Sessions El,255-UMAA-01-Main_Spanish,0,3021,silence.wav,0,"-,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
255, Sessions El,255-UMAA-01-Main_English,3000,3021,silence.wav,SessionsES-Main-12-17.wav,"2,AttendanceAndEnrolment,3021,,,,,,,; 3,NueseOffice,3050,,,,,,,; 4,PrincipalSecretary,3020,,,,,,,; 5,Custodial,3065,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
263, Spreckels El,263-UMAA-Temp-English-Spring-Break-2021,0,802636003,silence2.wav,263-UMAA-01-Winter-English-2021.wav,"1,Spanish,,263-UMAA-Temp-Spanish-Spring-Break-2021,,,,,,; 2,Attendance,3020,,,,,,,; 3,Enrollment,3021,,,,,,,; 5,Nurse,3050,,,,,,,; 6,VP,3030,,,,,,,; -,Operator,802636003,,,,,,,",TRUE,silence2.wav,0,0,FALSE
263, Spreckels El,263-UMAA-Temp-Spanish-Spring-Break-2021,0,0,silence2.wav,263-UMAA-01-Winter-Spanish-2021.wav,"2,Attendance,3020,,,,,,,; 3,Enrollment,3021,,,,,,,; 5,Nurse,3050,,,,,,,; 6,VP,3030,,,,,,,; -,Operator,802636003,,,,,,,",TRUE,silence2.wav,0,0,FALSE
263, Spreckels El,263-UMAA-01-Main_Spanish,0,802636003,silence.wav,263-UMAA-01-Main-Spanish-2021.wav,"2,Attendance,3020,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,Secretary,3022,,,,,,,; 5,Nurse,3050,,,,,,,; -,Operator,802636003,,,,,,,",TRUE,silence.wav,0,0,FALSE
263, Spreckels El,263-UMAA-01-Main_English,3000,802636003,silence.wav,263-UMAA-01-Main-English-2021.wav,"1,Spanish,,263-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3020,,,,,,,; 3,Enrollment,3021,,,,,,,; 4,Secretary,3022,,,,,,,; 5,Nurse,3050,,,,,,,; -,Operator,802636003,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-UMAA-01-Main_English,3000,3021,silence.wav,325-UMAA-01-Main-English-24-25.wav,"1,Spanish,3021,,,,,,,; 2,Main Office,,325-MainOfficeOption_English,,,,,,; 3,Counseling,,325-Counseling_English,,,,,,; 4,Administration,,325-Administration,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-UMAA-01-Main_Spanish,0,3021,silence.wav,0,"-,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-MainOfficeOption_English,0,6003,silence.wav,325-UMAA-02-Main-Office-English-24-25.wav,"1,Attendant,3020,,,,,,,; 2,Nurse,3051,,,,,,,; 3,Transportation,3021,,,,,,,; 4,CHOICE-Program,3057,,,,,,,; 5,PowerSchool,3053,,,,,,,; 6,Finance,3022,,,,,,,; 7,Library,3071,,,,,,,; 8,Cafeteria,3060,,,,,,,; -,Operator,6003,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-Counseling_English,0,0,silence.wav,325-UMAA-03-CounselinEnglish-24-25.wav,"1,Counselor 1,3055,,,,,,,; 2,Counselor 2,3056,,,,,,,; 3,Counselor 3,3055,,,,,,,; 4,Counselor 4,3056,,,,,,,; 5,Psychologist,3053,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-Administration,0,0,silence.wav,325-UMAA-04-Administration-English-24-25.wav,"1,Principal,3024,,,,,,,; 2,Vioce-Prin,3002,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-Report-Speak,0,0,silence.wav,325-UMAA-02-Attendance-2021.wav,"1,Absence,,,Standley-Absence-Report.wav,,5943a99f-d762-49bc-ad30-fb018b7ccc36,,,; 2,Speak,3020,,,,,,,",TRUE,silence.wav,0,0,FALSE
325, Standley Mdl,325-NurseOption,0,0,silence.wav,325-UMAA-03-Nurse-2021.wav,"1,Nurse1,3050,,,,,,,; 2,Nurse2,3051,,,,,,,",TRUE,silence.wav,0,0,FALSE
277, Toler El,277-UMAA-01-Main_English,3000,3021,silence.wav,Toler-Main-4-15-21.wav,"2,Attendance,3021,,,,,,,; 3,HealthOfiice,3050,,,,,,,; 5,Principalsecretary,3020,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
277, Toler El,277-UMAA-01-Main_Spanish,0,3021,silence.wav,0,"-,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
279, Torrey Pines El,279-UMAA-01-Main_Spanish,0,0,0,0,0,FALSE,0,0,0,FALSE
279, Torrey Pines El,279-UMAA-01-Main_English,3000,6003,silence.wav,279-UMAA-01-Main-English-2024.wav,"1,Clerk,3022,,,,,,,; 2,Attendance,3021,,,,,,,; 3,Health Office,3050,,,,,,,; 4,BSS,3065,,,,,,,; 5,Secretary,3020,,,,,,,; 6,School Information,,,279-UMAA-06-School-Information-English.wav,,,,,; -,Main,,279-UMAA-01-Main_English,,,,,,",TRUE,silence.wav,0,0,FALSE
355, UC High School,355-UMAA-01-Winter-English-2021,0,0,0,0,0,FALSE,0,0,0,FALSE
355, UC High School,355-UMAA-03-Front-Office-English,0,0,silence2.wav,355-UMAA-03-Front-Office-English-2021.wav,"1,Absence,3990,,,,,,,; 2,Front Office,7002,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-03-Front-Office-Spanish,0,0,silence2.wav,355-UMAA-03-Front-Offcie-Spanish-2021.wav,"1,Absence,3990,,,,,,,; 2,Front Office,7002,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-02-Attendance-English,0,0,silence2.wav,silence2.wav,"1,Attendance/Absence,3990,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-02-Attendance-Spanish,0,0,silence2.wav,silence2.wav,"1,Attendance/Absence,3991,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-Summer-English,0,3022,silence2.wav,355-UMAA-EarlySummer-English-2023.wav,"1,Spanish,,355-UMAA-Summer-Spanish,,,,,,; 2,Attendance,3022,,,,,,,; 3,Front Office,3023,,,,,,,; 4,Counseling,,355-UMAA-04-Counselor-Summer-English,,,,,,; 5,Health Office,3050,,,,,,,; 6,Regristrar,3025,,,,,,,; 7,Financial,3024,,,,,,,; 8,Vice Principals,,355-VP-English,,,,,,; 9,Principal,3020,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-Summer-Spanish,0,3022,silence2.wav,355-UMAA-EarlySummer-Spanish-2023.wav,"2,Attendance,3022,,,,,,,; 3,Front Office,3020,,,,,,,; 4,Counseling,,355-UMAA-04-Counselor-Summer-English,,,,,,; 5,Health Office,3050,,,,,,,; 6,Regristrar,3025,,,,,,,; 7,Financial,3024,,,,,,,; 8,Vice Principals,,355-VP-Spanish,,,,,,; 9,Principal,3020,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-04-Counselor-Summer-English,0,3021,silence2.wav,355-UMAA-04-Counselor-Summer-English-2023.wav,"1,Counselor 1,3055,,,,,,,; 2,Counselor 2,3026,,,,,,,; 3,Counselor 3,3058,,,,,,,; 4,Counselor 4,3056,,,,,,,; 5,Counselor 5,3057,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-01-Main_English,3000,3023,silence2.wav,355-UMAA-01-Main-English-2022.wav,"1,Spanish,,355-UMAA-01-Main_Spanish,,,,,,; 2,Attendance,3990,,,,,,,; 3,Front Office,,355-UMAA-03-Front-Office-English,,,,,,; 4,Counselors,,355-Counselors-English,,,,,,; 5,Health,3050,,,,,,,; 6,Registrar,3025,,,,,,,; 7,Finance,3024,,,,,,,; 8,VP-Prin,,355-VP-English,,,,,,; 9,Principal,3001,,,,,,,; -,Operator,7002,,,,,,,",TRUE,silence2.wav,0,0,FALSE
355, UC High School,355-UMAA-01-Main_Spanish,0,7002,silence.wav,355-UMAA-01-Main-Spanish-2025.wav,"2,Attendance,3991,,,,,,,; 3,Front Office,,355-UMAA-03-Front-Office-Spanish,,,,,,; 4,Counselors,,355-Counselors-Spanish,,,,,,; 5,Health,3050,,,,,,,; 6,Registrar,3025,,,,,,,; 7,Finance,3024,,,,,,,; 8,VP-Prin,,355-VP-Spanish,,,,,,; 9,Principal,3001,,,,,,,; -,Operator,7002,,,,,,,",TRUE,silence.wav,0,0,FALSE
355, UC High School,355-Counselors-Spanish,0,3021,silence.wav,355-UMAA-02-Counseling-Spanish-21.wav,"1,StudentOption1,3055,,,,,,,; 2,StudentOption2,3026,,,,,,,; 3,StudentOption3,3058,,,,,,,; 4,StudentOption4,3056,,,,,,,; 5,StudentOption5,3057,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
355, UC High School,355-VP-Spanish,0,3021,silence.wav,355-UMAA-VP-03-Spanish-21.wav,"1,VP1,3004,,,,,,,; 2,VP2,3003,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
355, UC High School,355-VP-English,0,3021,silence.wav,355-UMAA-VP-03-English-21.wav,"1,VP1,3004,,,,,,,; 2,VP2,3003,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
355, UC High School,355-Counselors-English,0,3021,silence.wav,355-UMAA-02-Counseling-English-21.wav,"1,StudentOption1,3055,,,,,,,; 2,StudentOption2,3026,,,,,,,; 3,StudentOption3,3058,,,,,,,; 4,StudentOption4,3056,,,,,,,; 5,StudentOption5,3057,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
295, Whitman El,295-UMAA-02-Main_Spanish,0,3020,silence.wav,295-UMAA-02-WhitmanES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-03-Main_English_Night,0,3020,silence.wav,295-UMAA-01-Main_English.wav,"1,Spanish,,295-UMAA-04-Main_Spanish_Night,,,,,,; 2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-04-Main_Spanish_Night,0,3020,silence.wav,295-UMAA-02-WhitmanES-Spanish.wav,"2,Attendance,3021,,,,,,,",TRUE,silence.wav,silence.wav,0,FALSE
295, Whitman El,295-UMAA-01-Main_English,3000,3020,silence.wav,295-UMAA-01-Main-English-2021.wav,"1,Attendance,3021,,,,,,,; 2,Secretary,3020,,,,,,,; 3,Help Office,3051,,,,,,,; 4,Custodial,3065,,,,,,,; -,Operator,3020,,,,,,,",,silence.wav,silence.wav,"-,Closed Auto Attendant,,295-UMAA-03-Main_English_Night,,,,,,",TRUE
297, Whittier El,297-UMAA-01-Main_Spanish,0,0,silence.wav,0,0,FALSE,silence.wav,0,0,FALSE
297, Whittier El,297-UMAA-01-Main_English,3000,3021,silence.wav,0,"2,Attendant,3021,,,,,,,; 3,Enrolment,3020,,,,,,,; 4,Nurseoffice,3050,,,,,,,; 5,PrincipalSecretary,3020,,,,,,,; 6,CustodialOffice,3059,,,,,,,; -,Operator,3021,,,,,,,",TRUE,silence.wav,0,0,FALSE
